,Unnamed: 0,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
2523,1365,2020-12-17,3250.0,3263.51001,3221.0,3236.080078,3236.080078,3474300,3,12,51,0.278930906545685,-0.430147637403429,1.3136266401130747,4.254844802391195,0.1507961138902343,8.688603471573298,9.127396908624956,48.19009590034007,9.127396908624956,2.1927751875613515,2.4446276078833167,3.697688348736836,4.159046894883419,-1.0753885357200383,0
2524,1387,2021-01-21,133.800003,139.669998,133.589996,136.869995,136.434021,120150900,3,1,3,1.3406074478573615,2.2429985476363794,4.4421730270392565,11.025057756449824,-0.1315065438557195,21.940527578743605,-0.1315065438557195,59.01768024467305,-0.1315065438557195,6.6048026084899,7.108932823443141,5.815731198061345,4.369106610985118,1.58194570307314,0
2525,1104,2019-12-05,1763.5,1763.5,1740.0,1740.47998,1740.47998,2823800,3,12,49,0.1595998781252712,-1.3226248083588947,1.350202258574672,0.3315188376944185,4.483247776282948,2.009214147927177,15.479640506982443,22.782222349951997,16.116819108715053,-1.6937845501675894,-2.3625664456077167,-3.4657146128161656,-4.483247776282948,0.6348479191803723,0
2526,345,2016-11-29,768.0,769.890015,761.320007,762.52002,762.52002,3272300,1,11,48,0.1604105491761343,-0.7186670325062356,1.1239059664295654,5.698212749876392,9.910560381090049,5.698212749876392,10.732828365608029,36.77936390443887,10.732828365608029,-2.3409188653171324,-2.3081328408924886,-2.9913964750722157,-2.2923962048891457,-1.5921250367788826,0
2527,930,2019-03-29,44.985001,45.134998,44.477501,44.889999,43.984177,45689600,4,3,13,1.5176327221438577,-0.2116328850887116,1.4646848176583973,16.87458268822862,2.4393005667030505,29.22699775511245,21.469149509225872,29.22699775511245,61.14947117731055,1.7041635487672946,1.4981065158856577,3.2189775722650444,1.1472466283637095,1.492211981566814,0
2528,524,2017-08-16,35.98,36.07,35.560001,35.810001,32.657394,22014000,2,8,33,-0.0555555555555642,-0.474724923911611,1.4241803567668163,4.384247294491845,2.317782677526324,6.562418135648744,4.523873093441131,6.562418135648744,6.394853214329705,-1.4800306763465425,-0.1675453737071948,-0.9215246880333886,-2.17815967109301,-1.8197413602355053,0
2529,1047,2019-09-16,44.73,45.400002,44.625,45.052502,44.52174,23183200,0,9,38,-1.6598900371575238,0.7158359373692499,1.7202196672673156,17.446314080403344,2.286217089563652,25.76438928963368,6.081788753929804,29.48227381467071,60.568209952024425,-2.252924820912284,-2.286217089563652,-1.6480682915235267,-0.1609189207738186,0.4749544165260177,0
2530,886,2019-01-25,38.869999,39.532501,38.580002,39.439999,38.400784,134142000,4,1,4,1.8205632434987105,1.4452333023639283,2.41505837766376,9.869417085938576,5.267502669054328,9.869417085938576,47.10320352695749,9.869417085938576,47.10320352695749,2.434074605326444,2.827074108191534,0.5958341936063434,1.2043585498062432,-0.9340959453846206,0
2531,363,2016-12-23,28.897499,29.129999,28.897499,29.129999,27.500698,56998000,4,12,51,-0.6019468569954484,0.7981462683881372,0.7981462683881372,6.359420060398909,0.4634397687414888,11.49158982120116,1.4847271364478882,22.468246566022888,1.4847271364478882,-0.4634397687414888,-0.3690353714052587,-0.102990048163059,0.4720185537939833,0.6310830417505264,0
2532,577,2017-10-31,41.974998,42.412498,41.735001,42.259998,40.392677,144187200,1,10,44,0.7077687140115154,0.6743966244390349,1.603163824096732,9.40605345035749,-1.3724515557241703,15.836482055678283,-1.3724515557241703,37.46450248293908,-1.3724515557241703,3.543533059324808,6.880021622338946,7.4715976086889695,7.063407811803498,-1.2882689196476875,0
2533,416,2017-03-14,25.592501,25.6875,25.1175,25.445,24.296354,52201600,1,3,11,0.5105586647029947,-0.5796855963843518,2.240125761446258,4.038121438396541,17.046567105521717,34.69247396345058,17.046567105521717,67.75397917076047,17.046567105521717,2.613476124975444,3.183336608370991,3.163690312438596,2.9868382786402004,0.7508571135696885,0
2534,650,2018-02-15,45.880001,45.990002,44.950001,45.919998,42.411289,23536800,3,2,7,1.1018069391404377,0.0871014846298547,2.264810638711257,7.447731160615468,9.05924255484506,19.07665152772873,9.05924255484506,27.13414534556381,9.05924255484506,3.179440469487817,2.373684772373029,4.290063340159552,6.903306049795559,-0.7901602109271242,0
2535,585,2017-11-10,46.040001,46.09,45.380001,45.580002,41.813595,24095400,4,11,45,-0.5615507680680577,-1.0092123295650497,1.55769848364641,14.01931268015302,3.334787041036108,26.590615331697432,3.334787041036108,26.590615331697432,3.334787041036108,-2.457215776339808,-2.632726957756597,-2.457215776339808,-1.667393520518062,0.3715803278688517,0
2536,1325,2020-10-21,53.139999,54.07,52.82,53.5,52.470058,21866000,2,10,43,-0.5427681078045978,0.672899065420555,2.336448598130841,8.74766355140187,2.0186953271028045,10.785046728971968,20.26167476635514,16.61682056074767,27.981310280373823,-2.0186953271028045,-1.2336448598130778,-0.6542018691588773,-0.0934560747663545,0.7421187108675815,0
2537,892,2019-02-04,1623.0,1649.630005,1613.5,1633.310059,1633.310059,4929100,0,2,6,-0.1986176641510488,0.6312370969117941,2.212072643581263,10.510560628341786,5.229865605082897,17.71556456201314,23.245428441949013,17.982506222965714,24.86973913873386,-5.229865605082897,-2.2726851399376597,2.414119338990732,-0.2804094651081824,1.53724652570364,0
2538,767,2018-08-03,49.5,49.779999,49.169998,49.630001,46.10236,22008200,4,8,31,0.0404203718674275,0.2619403533761767,1.2290972954040378,3.929077091898508,5.641746813585597,3.929077091898508,15.011083719301151,30.18335421754273,15.011083719301151,1.6522264426309408,3.082818797444716,3.9089300038498886,3.929077091898508,-0.6693752671272881,0
2539,571,2017-10-23,39.2225,39.422501,38.875,39.0425,37.317341,87937200,0,10,43,0.4095999999999913,-0.4610360504578337,1.40232054812063,3.5986399436511407,2.753409745789852,8.900554523916238,5.045786002433255,32.310943202919894,5.045786002433255,0.1216648524044231,-2.2987744124992084,-2.753409745789852,-2.375618876864972,0.5919846929606872,0
2540,621,2018-01-04,53.939999,54.512501,53.172501,53.397499,51.526394,58326800,3,1,1,1.5484520167553075,-1.0159651859350134,2.5094808279316663,12.83299991259891,-0.5243672554776463,26.98159514924099,1.5777948701305158,55.29285182438975,1.5777948701305158,6.666973297756891,9.405869364780555,7.579944895921069,7.68762409640198,0.8402952958326869,0
2541,273,2016-08-17,27.275,27.342501,27.084999,27.305,25.646103,101424000,2,8,33,-0.255984650063446,0.1098699871818389,0.9430580479765568,11.490569492766893,0.2380553012268769,17.286214978941587,2.636879692364032,17.286214978941587,12.22303607397912,-0.2380553012268769,0.9522065555758946,1.1811023622047172,1.117011536348653,-0.1283461679501288,0
2542,275,2016-08-19,15.5175,15.6825,15.45,15.565,14.590852,29156000,4,8,33,-0.0483091787439631,0.3051718599421743,1.4937359460327653,15.354963058143264,1.2528107934468378,44.169611307420496,1.2528107934468378,67.42691937038227,1.2528107934468378,1.782846129135881,-0.5460970125281134,-1.156440732412462,-1.2528107934468378,0.415866922584781,0
2543,841,2018-11-16,47.77,49.049999,47.689999,48.830002,45.922276,31670600,4,11,46,-0.7067158447990758,2.170800648339104,2.7851729352786005,13.127183570461458,0.3276674041504168,13.127183570461458,7.372512497541981,13.127183570461458,16.895350526506224,3.563387115978404,2.949012781117636,4.464468381549523,1.4745053665981898,-1.729170833333334,0
2544,410,2017-03-06,845.22998,848.48999,841.119995,846.609985,846.609985,2610400,0,3,10,-0.5471390046410173,0.1630036291150164,0.8705301296440553,4.603060522608897,1.161103362134336,15.06478546907287,1.161103362134336,34.7893331307686,1.161103362134336,-0.2716703134560815,-0.7642281705430094,0.1854463126843504,-0.239783375576405,-0.0697341653924462,0
2545,723,2018-06-01,1637.030029,1646.72998,1635.089966,1641.540039,1641.540039,3313400,4,6,22,0.4547093201320223,0.2747426132077407,0.7090910805374553,7.528301172311519,-0.7261500613327386,24.042669360683195,-0.7261500613327386,42.82198705480373,-0.7261500613327386,1.0142928959651183,1.746533335700133,1.9122296291427805,2.3435366842124226,1.4249929870232068,0
2546,1165,2020-03-05,73.879997,74.887497,72.852501,73.230003,72.543495,187572800,3,3,10,-2.3848861038484674,-0.8876061359713541,2.778910168827922,6.677600436531455,11.702853542147208,21.449547120734096,11.702853542147208,40.97023183243622,11.702853542147208,1.2290058215619672,-2.010782383827032,6.677600436531455,6.622976650704212,-1.345885202228147,0
