,Date,Open,High,Low,Close,Adj Close,Volume,Weekday,Month,WeekN,Gap,InDayChange,InDayHighLow,min25,max25,min100,max100,min250,max250,delta2,delta3,delta4,delta5,nextDayChangeRatio,Target
268,2016-08-12,15.475,15.845,15.1575,15.76,15.507787,142574400,4,8,32,3.685092127303175,1.8083756345177675,4.362309644670051,19.33692893401015,-5.298223350253802,46.30393401015228,-5.298223350253802,67.82994923857868,-5.298223350253802,7.185913705583758,6.583121827411166,6.821065989847711,7.677664974619284,-0.09526833915529101,0
269,2016-08-15,15.7775,15.875,15.5325,15.745,15.493027,57330400,0,8,33,0.1110406091370563,-0.20641473483646008,2.1752937440457245,17.40234995236582,0.09526833915529101,45.33185138139091,0.09526833915529101,67.79930136551286,0.09526833915529101,5.208002540489035,7.097491267068909,6.494125119085419,6.732295966973634,-0.6070287539936029,0
270,2016-08-16,15.7225,15.7475,15.6025,15.65,15.399549,28765200,1,8,33,-0.14290250873292523,-0.4632587859424907,0.9265175718849926,15.814696485623001,0.7028753993610187,44.920127795527165,0.7028753993610187,67.60383386581469,0.7028753993610187,-0.7028753993610187,4.632587859424918,6.5335463258786,5.926517571884986,-2.371218315617339,-1
271,2016-08-17,15.65,15.685,15.165,15.2875,15.042849,59521200,2,8,33,0.0,-2.371218315617339,3.4014717906786682,13.818479149632045,3.0907604251839746,43.15617334423549,3.0907604251839746,66.83565004088307,3.0907604251839746,-2.992641046606702,-3.0907604251839746,2.3712183156173277,4.3172526573998375,1.5297906602254474,0
272,2016-08-18,15.265,15.55,15.205,15.525,15.276546,33168400,3,8,33,-0.14717906786589746,1.6747181964573254,2.2222222222222263,15.136876006441222,1.5136876006441187,44.02576489533012,1.5136876006441187,67.34299516908213,1.5136876006441187,-0.8051529790660226,-1.4170692431561924,-1.5136876006441187,3.864734299516906,0.2569868294249865,0
273,2016-08-19,15.5175,15.6825,15.45,15.565,15.315907,29156000,4,8,33,-0.048309178743963184,0.30517185994217433,1.4937359460327653,15.354963058143264,1.2528107934468378,44.169611307420496,1.2528107934468378,67.42691937038227,1.2528107934468378,1.782846129135881,-0.5460970125281134,-1.1564407324124621,-1.2528107934468378,0.41586692258478103,0
274,2016-08-22,15.6125,15.6525,15.4275,15.63,15.379866,24474800,0,8,34,0.3051718599421857,0.1119641714651316,1.4395393474088267,15.275111964171472,0.8317338451695393,44.40179142674345,0.8317338451695393,67.56238003838772,0.8317338451695393,0.6717850287907896,2.191298784389003,-0.12795905310300432,-0.7357645553422805,0.6199332379589787,0
275,2016-08-23,15.76,15.83,15.6825,15.7275,15.504326,33976400,1,8,34,0.8317338451695393,-0.2066444126530004,0.9378477189636043,15.40295660467334,0.20664441265300043,44.746463201398825,0.20664441265300043,65.72881894770306,0.20664441265300043,1.0332220632649796,1.287553648068662,2.797647432840563,0.4927674455571375,-1.5660316435259911,0
276,2016-08-24,15.7825,15.79,15.4125,15.485,15.265265,29844800,2,8,34,0.34970592910508025,-1.9212140781401437,2.437843073942522,14.07814013561511,1.775912173070716,43.881175330965455,1.775912173070716,65.19212140781401,1.775912173070716,-0.9363900548918396,-0.5166289958023899,-0.2583144979012007,1.2754278333871476,-0.6663416219730157,0
277,2016-08-25,15.49,15.4975,15.19,15.3825,15.16422,40603200,3,8,34,0.03228931223765439,-0.6988460913375585,1.9990248659190704,13.505607020965385,2.4540874370225874,43.50723224443362,2.4540874370225874,64.96018202502844,2.4540874370225874,-2.2428083861530888,-1.6089712335446156,-1.1864131318056181,-0.9263773768893228,0.8060615831049492,0
278,2016-08-26,15.4225,15.595,15.3,15.5075,15.287447,30002400,4,8,34,0.26003575491629544,0.548121876511371,1.9023053361276798,11.865226503304852,1.6282443978719943,43.96259874254394,1.6282443978719943,65.24262453651458,1.6282443978719943,0.14509108495889636,-1.4186683862647034,-0.7899403514428535,-0.37078832822827157,-0.06452653653814994,0
279,2016-08-29,15.57,15.6325,15.4725,15.4975,15.277591,27465200,0,8,35,0.40303079155247457,-0.4678173899015956,1.0324245846104219,10.179061138893374,1.6938215841264674,43.92643974834651,1.6938215841264674,65.22019680593645,1.6938215841264674,0.7420551701887415,0.08065817067269601,-1.4841103403774716,-0.8549766091305068,-0.5841311049813394,0
280,2016-08-30,15.4775,15.56,15.365,15.4075,15.188868,28554400,1,8,35,-0.12905307307631134,-0.454324192763255,1.265617394126239,9.070257991238039,2.287846827843577,43.59889664124615,2.287846827843577,64.7087457407107,2.287846827843577,-0.6490345610903757,0.16225864027259682,-0.5030017848450351,-2.0769105954892,-0.47277469840234615,0
281,2016-08-31,15.4375,15.48,15.29,15.335,15.117396,38854400,2,8,35,0.19471036832710925,-0.668405608086072,1.2389957613302984,8.640365177698083,2.7714378871861682,43.332246494946205,2.7714378871861682,64.54189761982394,2.7714378871861682,-1.0596674274535354,-1.124877730681444,-0.30974894033256883,-0.9781545484186408,2.8661916072842364,1
282,2016-09-01,15.3475,15.845,15.335,15.7875,15.563474,42849200,3,9,35,0.08151287903488287,2.787015043547107,3.230403800475058,11.258907363420429,-0.17418844022169347,44.95645288994458,-0.17418844022169347,65.55819477434679,-0.17418844022169347,2.4069675376088617,1.836896278701499,1.7735550277117933,2.5653206650831315,-0.9915240684471412,0
283,2016-09-02,15.82,15.8375,15.455,15.6325,15.410672,32314800,4,9,35,0.20585906571655194,-1.1994242763473533,2.4468255237486023,10.379018071325767,0.9915240684471412,44.410682872221344,0.9915240684471412,64.44906444906444,0.9915240684471412,1.90308651847113,1.4393091316168216,0.863585478970093,0.7996161842315689,0.934727503168562,0
284,2016-09-06,15.6875,15.78,15.6075,15.78,15.556082,30681200,1,9,36,0.35183112106188846,0.5861850443599452,1.093155893536118,11.21673003802281,0.04752851711026796,44.93029150823828,0.04752851711026796,64.78136882129277,0.04752851711026796,-0.04752851711026796,2.8200253485424494,2.3605830164765447,1.7902408111533517,-1.4954172696575008,0
285,2016-09-07,15.73,15.8075,15.4575,15.5475,15.326878,39798800,2,9,36,-0.316856780735101,-1.1738221579032064,2.251165782280107,9.889049686444764,1.5436565364206478,44.106769577102426,1.5436565364206478,63.69191188293938,1.5436565364206478,-0.5467116899823178,-1.5436565364206478,1.3667792249557715,0.900466312912036,0.7183908045977057,0
286,2016-09-08,15.5325,15.685,15.355,15.66,15.437782,31580800,3,9,36,-0.09647853352628263,0.8141762452107247,2.1072796934865905,10.296934865900386,0.8141762452107247,44.508301404853135,0.8141762452107247,63.84099616858237,0.8141762452107247,-0.7662835249042096,0.1756066411238816,-0.8141762452107247,2.0753512132822434,-5.2419354838709635,-1
287,2016-09-09,15.4875,15.575,14.75,14.88,14.66885,69776000,4,9,36,-1.1015325670498046,-4.08266129032258,5.544354838709673,3.84744623655915,6.098790322580637,41.5994623655914,6.098790322580637,61.87836021505376,6.098790322580637,-4.485887096774184,-6.048387096774183,-5.0571236559139745,-6.098790322580637,2.024691358024686,1
288,2016-09-12,14.6825,15.2175,14.33,15.1875,14.971988,59826000,0,9,37,-1.3272849462365697,3.325102880658441,5.84362139917695,4.197530864197526,3.950617283950615,42.781893004115226,3.950617283950615,62.32098765432099,3.950617283950615,-3.111111111111112,-2.3703703703703667,-3.9012345679012306,-2.9300411522633762,-1.4698513445799275,0
289,2016-09-13,15.15,15.325,14.8825,14.9675,14.755112,47176800,1,9,37,-0.24691358024691124,-1.2193085017538066,2.956405545348248,2.271588441623517,5.478536829797897,41.94087188909304,5.478536829797897,61.767162184733586,5.478536829797897,0.5845999665942782,-4.626691164189082,-3.875062635710707,-5.428428261232671,0.8774834437086112,0
290,2016-09-14,15.0025,15.15,14.8775,15.1,14.88573,31904800,2,9,37,0.23383998663771602,0.6456953642384116,1.8046357615894095,3.1291390728476833,4.552980132450331,42.450331125827816,4.552980132450331,62.10264900662252,4.552980132450331,-0.5794701986754991,1.4569536423840985,-3.708609271523182,-2.963576158940396,3.652895198596266,1
291,2016-09-15,15.125,15.69,15.09,15.6725,15.450105,51521200,3,9,37,0.16556291390728714,3.4933801244217544,3.8283617801882253,6.667730100494497,0.7337693412027451,44.5525602169405,0.7337693412027451,63.48699952145477,0.7337693412027451,4.498325091721168,3.0945924389854804,5.056627851331942,0.07975753708725021,0.23870146403565512,0
292,2016-09-16,15.7275,15.8125,15.53,15.71,15.487073,90244400,4,9,37,0.3509331631839191,-0.11139401654995731,1.7982176957352043,5.2832590706556335,0.4933163590069942,44.68491406747295,0.4933163590069942,63.57415658816041,0.4933163590069942,3.8828771483131836,4.726288987905801,3.3259070655633405,5.2832590706556335,1.3035966703313935,0
293,2016-09-19,15.875,16.315001,15.8025,15.9175,15.691628,41712800,0,9,38,1.0502864417568374,0.2670017276582405,3.2197329982723324,6.517983351656979,-0.8167111669546145,45.405999685880325,-0.8167111669546145,64.04900267001727,-0.8167111669546145,1.5391864300298477,5.135856761426108,5.968273912360616,4.586147322129734,-0.9193216040576926,0
294,2016-09-20,16.1,16.1,15.685,15.7725,15.548685,33111200,1,9,38,1.146536830532439,-2.0763987953716945,2.6311618323030648,5.658582976699952,0.9193216040576926,44.9041052464733,0.9193216040576926,63.544143287367255,0.9193216040576926,0.3962593120938342,0.6340148993501437,4.263750198129663,5.103819939768593,2.728954671600364,1
295,2016-09-21,15.82,16.245001,15.8175,16.215,15.984907,33621200,2,9,38,0.30115707719131035,2.4360160345359207,2.6364539007092054,8.23311748381128,-1.834720937403635,46.407647240209684,-1.834720937403635,64.07647240209683,-1.834720937403635,1.834720937403635,3.114400246685162,3.3456675917360497,6.8763490595127985,0.24607199299121255,0
296,2016-09-22,16.309999,16.360001,16.1625,16.254999,16.024342,30873200,3,9,38,0.5858711069997002,-0.3383574492991338,1.2150169926186953,8.458930080524771,-0.24607199299121255,46.53952301073659,-0.24607199299121255,64.16487014240974,-0.24607199299121255,2.9683114714433425,2.0762781960183516,3.352808572919633,3.583506833805416,-0.10777521833874693,0
297,2016-09-23,16.275,16.3225,16.165001,16.237499,16.007088,27613200,4,9,38,0.12304522442601841,-0.2309530550240459,0.9699708064647233,8.36027149254943,0.10777521833874693,46.481905864936465,0.10777521833874693,64.12624875296375,0.10777521833874693,0.1385619792801824,2.8637353572739177,1.970740691038683,3.2486468513408306,-0.9480883399495385,0
298,2016-09-26,16.0525,16.15,15.8825,16.084999,15.85675,23004000,0,9,39,-1.139331863854164,0.2020453964591567,1.6630402028622961,7.49144591180888,1.0568853625667103,45.97450705467871,1.0568853625667103,63.14889419638757,1.0568853625667103,-1.0568853625667103,-0.8082126707001973,1.9427977583337057,1.0413367137915235,3.306287947099499,1
299,2016-09-27,16.022499,16.66,16.014999,16.635,16.398945,40275200,1,9,39,-0.3885607950612866,3.6820018034265205,3.8773730087165648,10.550045085662763,-2.284346257889991,47.44514577697626,-2.284346257889991,63.675984370303574,-2.284346257889991,2.389546137661568,2.284346257889991,2.5247971145175936,5.184851217312898,0.359389038634314,0
300,2016-09-28,16.66,16.7075,16.4825,16.695,16.458096,31978800,2,9,39,0.15028554253079998,0.2096436058700218,1.3477088948786935,10.871518418688227,-0.359389038634314,47.16981132075472,-0.359389038634314,63.80652890086852,-0.359389038634314,3.6537945492662502,2.7403474094040168,2.6355256064689954,2.875112309074576,0.9198813056379889,0
301,2016-09-29,16.6675,16.9025,16.512501,16.85,16.610899,33668400,3,9,39,-0.1647199760407299,1.0830860534124687,2.3145341246290774,11.691394658753712,-0.9198813056379889,47.65578635014837,-0.9198813056379889,63.20474777448072,-0.9198813056379889,1.2759643916913936,4.5400652818991185,3.6350207715133633,3.5311632047477737,1.6345535104818167,0
302,2016-09-30,16.942499,17.297501,16.842501,17.129999,16.886915,42993200,4,9,39,0.548955489614244,1.094570992094045,2.656158940814893,13.134846067416587,-1.6345535104818167,48.088146414953094,-1.6345535104818167,63.19322610585092,-1.6345535104818167,2.539398863946234,2.8896615814163207,6.100408995937487,5.210157922367665,-0.10226443256476946,0
303,2016-10-03,17.129999,17.377501,17.0825,17.112499,16.869671,24259600,0,10,40,0.0,-0.10226443256476947,1.723891992630645,13.046013910650915,0.10226443256476946,48.035059052450485,0.10226443256476946,63.15558586738267,0.10226443256476946,1.5339606447895089,2.439731333220235,2.790352244870829,6.004383112016543,-0.21960760060862874,0
304,2016-10-04,17.137501,17.424999,16.9475,17.075001,16.832705,28162400,1,10,40,0.1461037338848092,-0.366032189397822,2.7964800704843187,12.855056348166535,0.3220966136400297,47.920940092477885,0.3220966136400297,63.074672733547715,0.3220966136400297,-0.3220966136400297,1.317721738347183,2.2254815680537883,2.5768724698756897,-0.10259416077420631,0
305,2016-10-05,17.219999,17.395,17.004999,17.057501,16.815451,30544000,2,10,40,0.8491829663728925,-0.9526483392848867,2.2863900169198175,12.765650724569783,0.42502122673188214,39.93844702104957,0.42502122673188214,63.036789503925576,0.42502122673188214,-0.32242706595767584,-0.42502122673188214,1.2164794831317733,2.1251706214175115,-1.321663280170071,0
306,2016-10-06,16.852501,16.9575,16.565001,16.834999,16.596107,36021200,3,10,40,-1.2018173119262798,-0.10396199013733443,2.3314465299344587,11.612706362501115,1.7523018563885968,37.34778362624198,1.7523018563885968,62.54826032362699,1.7523018563885968,-1.4256133902948287,-1.648351746263839,-1.7523018563885968,-0.08910603439894232,-0.7329783096484742,0
307,2016-10-07,16.9475,16.9925,16.665001,16.7125,16.475349,28626000,4,10,40,0.6682566479511032,-1.406133133881843,1.9596050860134602,10.964846671652941,2.498124158563967,36.75392670157067,2.498124158563967,62.27374719521317,2.498124158563967,-2.0643290949887803,-2.169041136873608,-2.3934121166791393,-2.498124158563967,0.37257824143070045,0
308,2016-10-10,16.799999,16.889999,16.6175,16.775,16.536963,28787600,0,10,41,0.5235542258788399,-0.1490253353204239,1.6244351713859901,11.296572280178825,2.1162384500745333,35.38002980625931,2.1162384500745333,62.41430700447094,2.1162384500745333,-0.357669150521617,-1.6840596125186285,-1.7883815201192355,-2.0119165424739265,-1.466813940227652,0
309,2016-10-11,16.719999,16.745001,16.405001,16.532499,16.297897,38854000,1,10,41,-0.3278748137108626,-1.134129813042783,2.056555394317579,9.99545803692473,3.6140936708963363,34.14486218931574,3.6140936708963363,61.86299482008135,3.6140936708963363,-1.088770669213391,-1.829729431709014,-3.1755755739044473,-3.2814276897884516,0.45160921270510496,0
310,2016-10-12,16.465,16.695,16.327499,16.6075,16.371838,41992000,2,10,41,-0.40828068400307493,0.8580460635255267,2.2128616588890604,10.401926840283009,3.1461628782176714,33.26810176125246,3.1461628782176714,62.035225048923685,3.1461628782176714,-1.0085804606352362,-0.6322444678608873,-1.3698569923227344,-2.709625169351177,-1.6526396327467676,0
311,2016-10-13,16.4125,16.450001,15.925,16.3375,16.105667,39011600,3,10,41,-1.1741682974559704,-0.459066564651892,3.213472073450648,8.921193573068082,4.8507972456006305,32.05814843152257,4.8507972456006305,61.40780413159908,4.8507972456006305,-1.1935669472073624,-2.6778882938026016,-2.295332823259373,-3.0451354246365803,0.9698379130073149,0
312,2016-10-14,16.5375,16.65,16.4,16.497499,16.263399,33063600,4,10,41,1.2241775057383495,-0.24246705515787678,1.5153812102064683,9.80451036851101,3.833914461822366,31.550230734973827,3.833914461822366,61.78208587859287,3.833914461822366,-0.6667737940156896,-0.2121533694289064,-1.6820792048540043,-1.3032339023023873,-0.5791739064167133,0
313,2016-10-17,16.495001,16.65,16.379999,16.4025,16.169748,19532800,0,10,42,-0.015141689052399857,-0.5639445206523311,1.646096631611017,8.74866636183509,4.435293400396291,31.153787532388353,4.435293400396291,61.56073769242494,4.435293400396291,0.39628105471727654,-1.2498094802621664,-0.7925560128029357,-2.2709952751104936,1.5012760846719713,0
314,2016-10-18,16.629999,16.747499,16.5625,16.6525,16.416197,26937200,1,10,42,1.3869775948788396,0.13512085272480606,1.1109382975529274,10.11860081068909,2.8674313166191365,32.08226992944002,2.8674313166191365,62.137817144572885,2.8674313166191365,0.9307971776009525,1.8916078666866913,0.2702296952409437,0.7206185257468757,-0.2106213329321507,0
315,2016-10-19,16.540001,16.695,16.455,16.6175,16.381697,19906000,2,10,42,-0.6755682329980465,0.4663697908831024,1.4442605686776109,9.131939220701069,3.084092071611264,31.939220701068145,3.084092071611264,62.05807131036558,3.084092071611264,1.2938167594403482,0.7221363020911598,1.6849706634572057,0.060177523694887984,1.8603335679708437,0
316,2016-10-20,16.8125,16.987499,16.575001,16.932501,16.692226,31208400,3,10,42,1.1734617120505508,0.7087021580568547,2.4361315555215346,7.441316554477092,1.1663841035651088,33.20537822498873,1.1663841035651088,62.763917746114416,1.1663841035651088,1.6536304943965374,3.1300810199272906,2.5690357260276984,3.5139581565652938,-0.28132069884511046,0
317,2016-10-21,16.872499,16.915001,16.725,16.885,16.645399,27950800,4,10,42,-0.3543599377315686,0.07403612673971167,1.1252650281314702,6.958839206396213,1.4509860823215868,33.017471128220315,1.4509860823215868,62.65916493929524,1.4509860823215868,1.584246372519999,1.3769618004145792,2.8575658868818574,2.2949422564406294,4.483099985857711,1
318,2016-10-24,17.0,17.6975,16.997499,17.6775,17.426659,33983600,0,10,43,0.6810778797749388,3.832555508414643,3.959841606562016,10.776410691557052,-3.097163060387481,36.02036487059821,-3.097163060387481,64.33319191062084,-3.097163060387481,4.214391175222741,5.996323009475315,5.798331211992639,7.212558336868894,1.6140307992747582,0
319,2016-10-25,17.647499,18.075001,17.5625,17.967501,17.712545,39746000,1,10,43,-0.1697129118936423,1.7810044925000914,2.8523777457978174,12.216506903213741,-1.6140307992747582,37.05301588685037,-1.6140307992747582,64.90886517830165,-1.6140307992747582,6.024772170598444,5.760400402927487,7.513571308553143,7.3187751596618735,0.4018846783877759,0
320,2016-10-26,17.817499,18.237499,17.799999,18.040001,17.784014,33379200,2,10,43,-0.8348517693139246,1.2333813063535786,2.4251661626848025,10.837039310585405,-0.4018846783877759,37.305990171508306,-0.4018846783877759,65.04989107262244,-0.4018846783877759,2.0094289351757895,6.402444212724814,6.139134914682109,7.885260095052103,-2.093950198075826,-1
321,2016-10-27,18.1775,18.2125,17.5975,17.67,17.41926,38866400,3,10,43,0.762189536463985,-2.8720996038483118,3.480475382003386,8.97001131861914,2.093950198075826,35.993208828522924,2.093950198075826,64.31805319750991,2.093950198075826,-1.6836502546689127,-0.042444821731730226,4.442558007923034,4.1737351443124115,-0.17007370578650352,0
322,2016-10-28,17.754999,18.025,17.6075,17.639999,17.389687,29085600,4,10,43,0.4810356536502536,-0.6519274745990745,2.366780179522668,8.815193243491679,2.2675851625615207,35.884350106822566,2.2675851625615207,64.25736758828614,2.2675851625615207,-2.2675851625615207,-1.8565874068360155,-0.21259071499946738,4.28003992517232,0.8431815152792889,0
323,2016-10-31,17.6975,17.907499,17.6875,17.790001,17.53756,25238800,0,10,44,0.3259694062341048,0.5199606228240157,1.236644112611356,9.584046678805697,1.4052837883482974,36.42496141512302,1.4052837883482974,64.55874285785593,1.4052837883482974,0.6745418395423276,-1.4052837883482974,-0.9977514897272824,0.632383325891897,-3.055756521027862,-1
324,2016-11-01,17.855,17.952499,17.0725,17.262501,17.017546,47322400,1,11,44,0.3653681638354053,-3.432289446355427,5.097749161607568,5.358441398497249,4.5039823603775595,34.48226302781966,4.5039823603775595,63.475744331600616,4.5039823603775595,-2.1868094316113247,-2.360602325236658,-4.5039823603775595,-4.083996866966138,-0.4217568108344006,0
325,2016-11-02,17.395,17.629999,17.16,17.190001,16.946072,29584800,2,11,44,0.7675539019519781,-1.1925479236446865,2.7341417839359137,4.959284179215581,4.944735023575633,34.205937509834925,4.944735023575633,63.32170079571258,4.944735023575633,-3.4904011931122136,-2.617789260163515,-2.7923151371544597,-4.944735023575633,-1.177168922895823,0
326,2016-11-03,17.27,17.285,16.66,16.99,16.748911,30966400,3,11,44,0.46538100841297697,-1.6480282519128968,3.6786344908769872,3.8404944084755734,6.180111830488533,33.43143025309004,6.180111830488533,62.889935256032956,6.180111830488533,-1.6038905238375627,-4.708658034137739,-3.8257739846968875,-4.0023543260741805,-0.5771792215480251,0
327,2016-11-04,16.877501,17.182501,16.645,16.8925,16.652794,32878000,4,11,44,-0.6621483225426703,0.08879088352819027,3.181891371910605,3.285481722657983,6.79296137339057,33.04721030042917,6.79296137339057,62.67574367322776,6.79296137339057,-1.7611425188693235,-2.1903270682255562,-5.3130146514725585,-4.425034778747973,5.191519864825041,1
328,2016-11-07,17.387501,17.93,17.375,17.817499,17.564665,48758000,0,11,45,2.9303004291845616,2.41334656452065,3.114915286370998,8.306435151196041,1.2487835694560647,36.52307767773693,1.2487835694560647,64.61343985483036,1.2487835694560647,4.644305017219325,3.521807409670699,3.1149040614510555,0.15433142440474587,-0.15456997444801354,0
329,2016-11-08,17.885,17.942499,17.625,17.790001,17.53756,42988400,1,11,45,0.3788466608023945,-0.5340022184372075,1.784704790067193,8.16470443143877,1.4052837883482974,36.42496141512302,1.4052837883482974,64.55874285785593,1.4052837883482974,5.044974421305552,4.496913743849715,3.372681092035922,2.965148793414907,-1.71527158376216,0
330,2016-11-09,17.307501,17.725,17.18,17.49,17.241812,45653200,2,11,45,-2.7121977115122236,1.0434476843910805,3.116066323613503,6.58947970268725,3.144659805603212,35.3344768439108,3.144659805603212,63.95082904516866,3.144659805603212,-1.8724928530589087,3.4162378502001154,2.858776443682104,1.7152601486563734,-3.2315244640120495,-1
331,2016-11-10,17.872499,17.875,16.690001,16.942499,16.702084,86928000,3,11,45,2.1869582618639383,-5.489154817125854,6.994239751762719,3.570895887318647,6.477804720543284,33.2447946433404,6.477804720543284,62.78589126668977,6.477804720543284,-5.0022254686277305,-5.164527381704434,0.29510994806612195,-0.2803659601809444,22.962378083437528,1
